id,x,y,tx,ty
1195,-2.206,-3.5287,0.07,0.9975
1196,5.507,-4.6096,0.9497,-0.3133
1197,9.1195,3.628,-0.3393,0.9407
1198,-3.6387,-5.7608,0.488,0.8728
1199,6.2151,2.2793,-0.9696,0.2446
1200,1.7998,3.1319,-0.3511,0.9364
1201,6.3469,-8.9527,0.9757,0.2191
1202,1.9086,2.2149,-0.4436,0.8962
1203,2.3543,-4.518,-0.9618,-0.2736
1204,6.2236,3.2204,-0.9477,-0.3192
1205,-2.1866,0.3589,-0.6206,0.7841
1206,8.6231,9.4024,-0.9457,0.3251
1207,-8.1972,-5.8326,0.9766,-0.215
1208,3.0448,6.4129,-0.7175,0.6966
1209,4.8992,-6.3846,-0.0517,0.9987
1210,-6.2449,-1.4025,0.041,0.9992
1211,0.8658,2.7551,-0.965,0.2623
1212,-8.651,1.7437,0.0598,-0.9982
1213,-1.8311,-0.0153,0.273,0.962
1214,0.1099,-4.0715,-0.253,-0.9675
1215,-4.4792,-6.3377,0.9912,0.1325
1216,6.2473,9.0235,-0.8731,0.4876
1217,-2.7649,-1.8985,0.1618,-0.9868
1218,-2.3133,-1.3763,-0.5291,0.8486
1219,-5.4747,6.8438,-0.9209,-0.3899
1220,-6.6718,-4.0291,0.2791,0.9603
1221,7.2526,7.1431,-0.0503,-0.9987
1222,-6.6838,-9.527,0.9465,0.3226
1223,-8.1097,-6.2652,0.6006,-0.7995
1224,-8.9018,-6.8375,0.3198,0.9475
1225,1.8724,5.4826,0.7044,-0.7098
1226,4.4372,-8.5109,-0.6006,0.7996
1227,3.5917,6.7924,-0.1708,-0.9853
1228,9.0698,-3.7118,-0.4214,0.9069
1229,-3.2555,5.0338,0.8303,-0.5573
1230,8.6173,-3.688,0.6998,0.7143
1231,-8.6467,-8.9636,0.4342,0.9008
1232,-6.8597,-2.6942,-0.999,0.0438
1233,-3.0796,-5.7528,0.8704,0.4924
1234,-5.7457,-6.7462,0.3329,0.9429
1235,-7.5837,-6.7658,0.9382,-0.346
1236,4.8828,9.4351,0.9891,-0.1472
1237,-0.3957,2.2543,-0.7127,0.7015
1238,2.2375,-6.392,0.8861,-0.4636
1239,-4.9464,-1.9137,-0.9606,-0.2779
1240,7.6906,0.0588,-0.1237,0.9923
1241,8.9786,-0.4964,-0.2946,-0.9556
1242,8.0451,-5.3173,-0.5416,-0.8406
1243,4.9274,2.7263,0.9977,-0.0683
1244,4.5914,-1.3178,-0.0944,0.9955
1245,0.9694,-5.5186,-0.4704,-0.8825
1246,5.3309,1.2419,0.9471,0.3211
1247,-0.4381,-2.6541,0.7557,0.6549
1248,-5.8089,-4.9206,0.9997,0.0246
1249,-7.1327,-1.2616,1.0,-0.0034
1250,-7.5784,-4.8559,0.3226,-0.9465
1251,4.896,8.0011,0.2287,-0.9735
1252,9.554,2.3011,-0.9981,-0.0611
1253,5.7743,3.2195,-0.3094,0.9509
1254,-4.5947,1.3871,0.5813,0.8137
1255,6.7299,9.0481,-0.2161,0.9764
1256,8.5436,5.3626,-0.7114,0.7028
1257,1.9097,1.7146,0.0396,-0.9992
1258,8.5988,-6.8325,-0.9691,-0.2466
1259,-1.7352,1.3283,0.8838,0.4678
1260,1.2655,-3.2385,0.9936,0.113
1261,-5.8093,6.6667,0.8003,0.5996
1262,7.7256,-7.5946,-0.846,0.5332
1263,5.871,1.3579,0.9132,-0.4075
1264,-2.3628,-0.5089,-0.6499,-0.76
1265,-0.48,7.6518,0.3199,-0.9474
1266,-5.8994,-9.0097,-0.9778,0.2097
1267,5.9415,1.715,-0.6455,0.7638
1268,0.4636,3.1197,0.7769,0.6296
1269,-1.4361,4.397,0.7112,-0.7029
1270,-0.9242,6.255,0.2068,-0.9784
1271,-0.4301,5.3363,0.4921,0.8705
1272,8.5099,0.4547,-0.997,-0.077
1273,-6.3996,2.3452,-0.9969,0.0792
1274,2.7225,-7.1189,-0.7067,-0.7075
1275,-1.8052,9.4464,0.9434,-0.3317
1276,-1.7978,-6.6794,-0.877,-0.4805
1277,8.0184,-7.6611,-0.9682,-0.25
1278,-0.5544,-2.338,0.9504,0.3109
1279,-2.8001,-7.7007,0.9229,0.385
1280,-8.9857,-8.0001,0.3836,0.9235
1281,-9.3946,0.3839,0.9793,0.2026
1282,-5.7916,9.4909,-0.0418,-0.9991
1283,3.0614,-9.5307,-0.1668,-0.986
1284,-6.7697,7.5886,0.6563,0.7545
1285,-0.0502,8.656,0.5149,-0.8573
1286,-1.8686,-2.3403,0.5632,0.8263
1287,-4.4498,4.0141,-0.316,0.9487
1288,-2.3121,2.2557,0.0064,1.0
1289,1.354,9.4625,-0.695,0.719
1290,-0.3976,-7.5915,-0.0293,0.9996
1291,-5.8651,7.5643,-0.9976,0.0694
1292,-4.3936,-4.0889,-0.8355,0.5495
1293,-4.4232,5.358,0.9964,-0.0843
1294,-6.7084,-3.6056,0.9389,0.3442
1295,-7.7571,6.3721,0.6268,0.7792
1296,6.7131,0.0146,0.9454,0.3259
1297,7.6865,-3.1085,-0.7034,-0.7108
1298,4.0928,4.8804,0.9419,0.3358
1299,9.4383,-2.2188,0.5168,-0.8561
1300,5.9039,-4.41,-0.9972,-0.0749
1301,-0.8182,-0.8322,-0.9856,-0.1689
1302,1.2587,-6.2998,-0.926,-0.3774
1303,4.9472,-6.6506,0.4773,0.8788
1304,-6.3778,8.1543,0.3228,0.9465
1305,5.028,-0.0645,-0.419,0.908
1306,0.4215,6.8535,-0.8324,-0.5542
1307,-1.7315,-7.709,0.248,0.9688
1308,-2.6828,2.2986,0.7446,0.6676
1309,-3.6516,9.3963,0.9824,-0.1867
1310,-8.5384,-4.4686,0.9905,0.1377
1311,-5.9471,7.1851,0.3251,-0.9457
1312,-7.5891,-0.4246,0.2367,-0.9716
1313,9.4196,-9.5016,-0.2923,0.9563
1314,3.5818,-0.9808,0.6584,0.7527
1315,0.9245,6.2128,0.6098,0.7926
1316,6.7392,-1.8875,-0.3243,-0.9459
1317,-3.5159,-3.2149,-0.6237,-0.7816
1318,7.2362,-0.8673,0.2043,-0.9789
1319,2.7593,-5.8569,0.9238,-0.3828
1320,0.4112,-8.5055,-0.3568,-0.9342
1321,-6.2733,-3.2052,0.5577,0.8301
1322,-9.0082,7.2173,0.0412,0.9992
1323,6.698,5.2947,0.5474,-0.8369
1324,6.401,-2.7687,0.2529,0.9675
1325,-2.7009,-6.3009,0.898,0.4401
1326,-7.7145,2.6043,-0.2894,-0.9572
1327,-2.8014,0.8984,-0.8182,0.5749
1328,5.8552,9.0442,0.8764,-0.4815
1329,-5.9357,-5.3875,-0.5865,-0.81
1330,-3.2306,7.2484,0.8429,0.538
1331,-5.3216,2.2691,0.9468,-0.3218
1332,6.773,8.1385,-0.0537,0.9986
1333,2.7646,5.4418,-0.521,0.8536
1334,-4.972,-2.3095,-0.8173,0.5762
1335,6.6496,-8.4646,0.9487,0.3163
1336,-6.8339,-4.4522,-0.9998,0.0219
1337,-2.34,6.2864,0.7145,0.6996
1338,4.5109,3.5595,-0.8126,0.5828
1339,-3.0781,8.4866,-0.5914,0.8064
1340,-2.2013,5.939,0.143,-0.9897
1341,5.8698,-8.0853,0.3279,-0.9447
1342,7.2519,0.0841,0.5703,0.8214
1343,3.2358,8.648,-0.6686,0.7436
1344,8.6037,-2.2131,-0.6998,0.7144
1345,-5.5135,-5.019,0.5806,0.8142
1346,4.0254,-0.9984,0.2998,-0.954
1347,3.6135,5.358,-0.2655,-0.9641
1348,5.3663,-7.5585,0.3659,0.9307
1349,-3.5426,1.4564,-0.6694,0.7429
1350,6.3695,-9.5301,0.787,0.6169
1351,-4.015,2.6724,-0.6927,-0.7212
1352,4.0791,-6.3673,0.723,0.6908
1353,-4.0637,-6.2524,0.9961,-0.0883
1354,-1.2543,6.7687,0.1916,-0.9815
1355,4.533,7.7145,-0.7715,0.6363
1356,3.0808,-0.9006,-0.8806,-0.4738
1357,-0.8401,-3.0764,0.8488,-0.5287
1358,-3.5861,0.0559,-0.9428,-0.3334
1359,0.0575,-6.7316,0.4568,0.8896
1360,9.5662,9.5,-0.7234,0.6905
1361,-7.1621,5.7826,0.5524,-0.8336
1362,-1.3441,2.6229,-0.6168,-0.7871
1363,-4.9745,-3.1229,-0.5841,-0.8117
1364,-6.3683,-4.1624,0.6699,-0.7425
1365,-4.8575,-3.9879,0.7862,-0.618
1366,-7.159,6.6481,0.8757,-0.4829
1367,2.2355,1.6991,0.8276,0.5613
1368,-5.3279,-3.6057,-0.9618,-0.2737
1369,7.1285,9.0276,-0.0596,-0.9982
1370,-9.0109,4.0438,0.0435,-0.9991
1371,-1.325,-3.5477,-0.7835,-0.6214
1372,-2.1645,-9.0028,0.4993,0.8664
1373,4.1643,1.3896,0.2936,-0.9559
1374,-3.6685,-1.4428,-0.1867,-0.9824
1375,4.4494,-4.5082,0.8571,0.5152
1376,-7.2501,-4.0269,-0.9743,0.2254
1377,8.5498,6.4112,0.4597,0.8881
1378,3.1843,-3.5956,-0.5224,0.8527
1379,-1.8459,9.0843,0.9936,0.1134
1380,1.3481,7.5484,-0.8102,0.5861
1381,0.3656,2.7167,-0.9513,-0.3083
1382,8.5001,8.5541,-0.7308,-0.6826
1383,5.784,-6.2188,-0.5172,-0.8559
1384,2.3177,6.7484,0.516,-0.8566
1385,0.9778,9.1219,0.2153,0.9765
1386,7.1353,-5.0077,0.7269,0.6868
1387,-4.1238,-7.7569,0.5956,-0.8033
1388,5.2973,-5.3701,0.5537,0.8327
1389,-9.0971,-6.317,0.9875,-0.1579
1390,7.1859,-3.9971,0.5492,-0.8357
1391,2.6403,7.3129,-1.0,-0.0055
1392,2.7274,-0.8415,0.9932,-0.1165
1393,-3.1016,6.7828,0.8186,0.5744
1394,7.6438,4.8503,-0.3273,0.9449
1395,-3.5702,-5.0154,-0.646,-0.7634
1396,-8.1717,-1.4166,-0.5878,0.809
1397,6.2252,5.9399,0.9004,-0.435
1398,7.654,7.7086,0.9162,0.4008
1399,-2.7315,7.7283,-0.9522,-0.3055
1400,9.3744,6.7112,-0.8414,-0.5404
1401,7.6392,6.199,-0.5738,-0.819
1402,-5.4164,-7.6496,-0.0356,0.9994
1403,-0.4609,-0.373,-0.6593,0.7519
1404,-0.4668,-1.3027,0.5552,-0.8317
1405,8.5548,4.1409,0.3391,0.9408
1406,-9.5163,4.9215,0.4644,-0.8856
1407,1.4177,5.0483,-0.9235,-0.3836
1408,-5.3248,8.9339,0.0765,-0.9971
1409,-0.8498,-4.5068,-0.2267,-0.974
1410,5.4533,2.7459,0.2638,0.9646
1411,-9.366,-0.9609,-0.908,-0.419
1412,0.3503,-5.4441,0.674,-0.7387
1413,-3.0699,-3.9462,-0.9104,0.4137
1414,-3.5162,2.2402,0.978,-0.2084
1415,0.4092,-2.2513,-0.9553,0.2958
1416,7.2696,4.0364,0.6238,0.7816
1417,1.8322,4.1012,-0.7682,0.6402
1418,9.3702,-3.9702,0.9543,-0.2988
1419,-1.0093,-6.3482,-0.4242,0.9056
1420,-8.5705,0.8973,0.6758,-0.7371
1421,-8.9942,3.687,0.7343,-0.6788
1422,-7.7357,-3.0877,-0.5887,0.8083
1423,-7.754,0.1054,0.8663,0.4996
1424,-7.7637,-6.2407,-0.1592,-0.9872
1425,-8.21,-9.3797,-0.3769,0.9262
1426,8.1819,-6.3627,0.2054,-0.9787
1427,-9.5051,7.153,-0.9358,0.3526
1428,-8.1634,-0.1079,-0.9957,0.0924
1429,3.5455,9.3607,0.1745,-0.9847
1430,6.6678,1.7442,-0.7391,0.6736
1431,-3.9935,2.2759,-0.9368,0.3498
1432,0.9826,0.0781,-0.7124,0.7018
1433,3.7061,-7.1214,-0.6723,0.7403
1434,-0.0521,6.2603,-0.9867,-0.1623
1435,-2.6793,-9.5364,0.3611,-0.9325
1436,-3.1618,-8.1009,-0.6459,0.7634
1437,-3.106,-6.2191,-0.9884,-0.1518
1438,-0.0491,-7.7326,-0.4777,-0.8785
1439,-9.4464,-8.2012,-0.1218,0.9925
1440,-9.4379,2.6605,-0.1721,0.9851
1441,-7.5951,5.3509,0.9137,-0.4063
1442,-6.408,6.2797,-0.1655,-0.9862
1443,-9.3523,3.1437,-0.8847,-0.4662
1444,3.5857,7.1933,-0.5993,-0.8005
1445,-5.905,3.2442,0.9831,0.1831
1446,4.1535,6.6605,-0.7371,-0.6758
1447,7.6355,7.2984,-0.9982,-0.0597
1448,-0.1058,9.3956,-0.959,-0.2835
1449,0.0174,2.6007,-0.6346,0.7728
1450,-7.6782,-4.5321,0.8718,0.4898
1451,-2.2537,-4.484,0.3485,0.9373
1452,7.5621,9.3539,0.9525,-0.3046
1453,-0.3668,-3.7107,-0.8399,0.5427
1454,-7.241,-8.157,-0.9782,0.2078
1455,8.5787,4.4263,0.9457,0.3252
1456,-8.1854,-2.7926,0.9723,0.2338
1457,3.6677,-3.6932,-0.2047,-0.9788
1458,5.5099,4.0553,-0.9715,-0.2371
1459,9.408,0.4347,-0.9985,-0.0547
1460,0.8376,7.6963,0.0432,0.9991
1461,6.3037,-3.2431,-0.033,-0.9995
1462,-2.7545,9.0089,0.4914,0.8709
1463,6.3696,9.4029,0.3685,0.9296
1464,-9.3952,-5.4858,-0.9697,0.2444
1465,-0.3768,9.388,-0.226,0.9741
1466,-9.5631,1.4162,0.0159,0.9999
1467,-1.4358,-8.1055,-0.6117,-0.7911
1468,-5.017,-4.9177,-0.5828,-0.8126
1469,-1.8532,5.9267,0.4513,-0.8924
1470,0.0302,2.1562,-0.8693,0.4943
1471,0.4134,-3.5498,0.8964,0.4432
1472,0.1044,0.9147,-0.1482,0.989
1473,-5.9104,5.8804,0.9921,-0.1253
1474,3.0814,0.0101,-0.8226,-0.5686
1475,-8.0047,-2.3074,-0.2503,-0.9682
1476,-1.8612,-4.143,0.9989,0.0462
1477,-7.3028,-7.0997,-0.9935,-0.1141
1478,-4.0784,-0.9131,0.9723,0.2336
1479,-6.261,-2.6199,-0.9069,-0.4214
1480,5.3261,-9.3941,0.8786,-0.4775
1481,-8.9062,8.9981,0.9804,-0.1971
1482,-8.9244,-9.0179,-0.9677,-0.2521
1483,0.0805,1.4432,-0.9657,0.2596
1484,-8.143,0.5145,0.9409,-0.3386
1485,-1.3197,0.3525,-0.4618,-0.887
1486,-6.7169,6.2704,0.918,0.3966
1487,-5.9473,5.4083,-0.9769,0.2137
1488,-5.7481,-7.1522,0.0613,0.9981
1489,-3.0838,0.0353,-0.9821,0.1886
1490,0.0048,6.6615,-0.9611,0.2762
1491,-3.582,-0.8976,-0.8697,-0.4935
1492,-0.3852,-0.9452,-0.6217,0.7833
1493,8.9723,5.4549,0.513,0.8584
1494,2.344,-6.7929,-0.9997,-0.0234
1495,0.549,0.8003,0.4829,-0.8757
1496,-8.9579,4.4643,-0.5144,-0.8576
1497,2.3519,-9.3733,-0.5271,0.8498
1498,6.29,-8.1673,0.9191,-0.3941
1499,-0.3789,-8.9304,0.8517,-0.5241
1500,-3.9827,1.3248,0.2527,0.9676
1501,-2.6693,-3.1837,0.9695,0.2451
1502,4.1382,-4.9592,-0.0546,-0.9985
1503,-4.1428,-7.211,0.4685,-0.8834
1504,0.507,-7.5908,0.9797,-0.2005
1505,0.3669,-1.4409,0.7699,-0.6382
1506,2.1412,3.9802,-0.807,-0.5905
1507,3.4932,2.142,-0.9822,-0.1877
1508,2.3336,8.2226,0.9847,0.174
1509,-0.8362,1.8395,0.021,0.9998
1510,0.9008,0.3553,-0.968,0.251
1511,-4.0109,-5.3118,-0.6914,-0.7225
1512,0.4023,0.0712,-0.936,-0.352
1513,7.2609,4.8652,-0.0463,-0.9989
1514,-7.7549,5.8676,-0.1859,0.9826
1515,-0.9105,9.0623,-0.9179,-0.3969
1516,-6.4206,9.5457,0.8505,0.5259
1517,3.5072,-1.2841,-0.8564,0.5162
1518,4.4386,-2.2138,0.001,-1.0
1519,-8.0121,-8.6427,-0.3482,-0.9374
1520,-8.2084,-4.0968,0.9983,-0.0588
1521,5.7716,0.4303,-0.1743,0.9847
1522,9.1031,5.7477,-0.9999,0.0114
1523,5.8876,-5.0109,-0.4792,0.8777
1524,7.2509,-7.2853,-0.9312,0.3646
1525,-4.5791,1.8825,0.6225,-0.7826
1526,-2.3509,-9.3611,-0.4017,-0.9158
1527,-4.4179,-8.147,0.7394,-0.6733
1528,-4.5526,-9.4923,0.288,0.9576
1529,4.4971,-0.4197,0.6998,-0.7144
1530,-5.0562,0.8521,0.9303,0.3667
1531,8.598,6.8447,0.7649,-0.6442
1532,-3.1172,-2.2586,-0.4766,0.8791
1533,8.0702,3.5993,-0.3948,0.9188
1534,-8.9674,8.0841,-0.9971,-0.0759
1535,4.6101,-3.6403,0.9314,-0.3641
1536,1.3181,-6.7385,0.9553,0.2957
1537,-5.4603,-0.9327,-0.5991,0.8007
1538,8.1239,-3.2645,0.6207,-0.7841
1539,-5.3041,0.8041,-0.7942,0.6077
1540,0.8669,4.4769,0.3141,0.9494
1541,-2.6086,5.9014,-0.8904,0.4551
1542,8.1999,-6.7646,-0.7524,0.6587
1543,-8.6272,-6.3387,0.8621,-0.5068
1544,0.8051,-7.1972,0.0749,-0.9972
1545,-9.4001,-4.9669,-0.9995,-0.0321
1546,-1.8397,-4.4448,0.9973,-0.073
1547,8.9505,8.1323,-0.9763,0.2164
1548,-6.7034,0.3836,0.9338,0.3578
1549,-8.0046,-6.6816,-0.077,0.997
1550,-5.051,-2.6145,-0.9204,0.391
1551,-3.7032,6.7495,0.5522,0.8337
1552,0.8829,0.8471,0.9462,-0.3235
1553,-5.4546,-4.5383,0.1057,-0.9944
1554,1.8315,-7.1652,-0.1146,0.9934
1555,-5.3692,-1.4429,-0.8416,-0.5401
1556,-0.1087,4.4592,-0.1784,-0.984
1557,3.5177,0.8226,0.9327,-0.3606
1558,-4.9766,-8.9541,0.736,-0.677
1559,4.6181,0.5482,-0.9954,-0.0953
1560,6.3212,-1.2998,0.1543,-0.988
1561,5.9568,-8.4588,-0.9247,-0.3806
1562,-8.4885,8.1464,-0.9457,-0.3251
1563,9.3598,-7.316,0.7512,0.6601
1564,5.4378,-0.4249,0.702,0.7121
1565,1.4641,8.0714,-0.9828,-0.1845
1566,-4.8854,8.1731,-0.1182,0.993
1567,8.0383,-2.7626,0.9913,0.1318
1568,5.4145,3.2374,-0.1698,-0.9855
1569,-3.4992,7.5622,0.9792,0.2027
1570,-4.0043,-8.4716,-0.8261,-0.5635
1571,-7.5988,-9.013,-0.9698,-0.2438
1572,3.6711,-8.5605,0.9809,-0.1947
1573,-4.9658,9.4287,-0.9951,0.099
1574,1.2394,4.4607,0.9212,0.3891
1575,6.264,5.3628,-0.9477,-0.3191
1576,6.7006,-3.0444,0.5416,-0.8406
1577,4.1468,-5.8296,0.9998,-0.0198
1578,6.8464,7.6776,-0.9057,0.4238
1579,-7.572,4.4579,-0.4275,0.904
1580,2.6954,1.0075,0.8329,-0.5535
1581,3.5235,-2.3588,0.3609,0.9326
1582,-6.2086,8.4861,-0.7483,-0.6633
1583,-0.0571,-4.4339,-0.8296,0.5584
1584,4.0071,8.6292,0.9669,0.2553
1585,1.4297,3.6302,-0.5739,0.8189
1586,-3.2597,8.0563,-0.0955,0.9954
1587,-0.5359,-0.0682,-0.3908,-0.9205
1588,0.4966,-6.8234,0.9487,-0.3162
1589,-7.6165,8.0573,-0.1132,0.9936
1590,4.8611,3.6048,0.3767,-0.9263
1591,-2.8118,8.6239,0.9401,0.3409
1592,7.7318,1.3609,-0.9715,-0.2372
1593,-1.7678,1.9011,0.9034,0.4289
1594,7.1315,2.5966,0.9153,-0.4027
1595,7.7643,-8.4815,0.1026,-0.9947
1596,4.3972,1.9066,-0.5467,-0.8374
1597,1.6908,-2.1511,0.4478,-0.8941
1598,0.8665,-0.794,-0.6003,-0.7998
1599,-5.4186,3.607,0.981,-0.1939
1600,6.3528,-7.2012,-0.2245,-0.9745
1601,2.2,-8.6187,0.89,-0.4559
1602,-5.4349,-7.3031,-0.9942,-0.1074
1603,-8.2069,4.0964,0.7415,0.671
1604,8.2171,-3.499,-0.9844,-0.1761
1605,5.0484,-9.0703,0.6987,0.7154
1606,-6.8462,4.5094,-0.8358,-0.549
1607,8.4751,4.9088,-0.994,0.1098
1608,-5.9209,8.1319,-0.7178,-0.6963
1609,4.5026,-1.8571,0.998,0.0631
1610,2.3179,0.4545,0.3397,0.9405
1611,-7.6349,-1.3718,-0.9985,0.0544
1612,2.7367,-1.7127,0.952,-0.306
1613,-0.4229,-8.2039,-0.7443,0.6678
1614,-3.9462,3.1064,-0.8892,0.4575
1615,1.3504,4.0299,-0.22,-0.9755
1616,0.9727,-4.992,-0.7948,-0.6069
1617,5.0459,8.5887,-0.3026,0.9531
1618,3.092,-5.4177,-0.8471,0.5315
1619,4.9885,0.4328,0.2016,0.9795
1620,5.9689,-1.3153,0.9773,-0.2119
1621,-9.4333,7.7024,0.6816,0.7317
1622,-3.5309,5.902,-0.6929,0.721
1623,-3.9682,0.4715,0.9868,0.1616
1624,-4.9026,6.6492,0.1764,0.9843
1625,-9.1065,2.1942,0.1903,-0.9817
1626,-7.1949,5.3751,0.302,0.9533
1627,6.7509,-1.4508,0.8761,0.4821
1628,-4.5471,2.2382,-0.9871,0.1598
1629,-1.8888,-0.8296,0.998,0.0626
1630,-8.5483,9.54,0.8615,0.5078
1631,4.4195,-5.7585,0.3542,-0.9352
1632,-0.0831,-3.2594,0.1345,-0.9909
1633,8.1841,9.4678,0.8612,-0.5083
1634,4.4445,3.2586,0.6105,-0.792
1635,-0.0518,3.2591,-0.4076,-0.9131
1636,6.33,7.6946,0.9464,0.3229
1637,-7.1657,-3.217,0.2049,-0.9788
1638,3.0756,5.4917,0.5647,-0.8253
1639,-5.9429,2.6852,0.3035,-0.9528
1640,3.6863,-6.6574,-0.9986,-0.0533
1641,1.3561,7.2336,0.1072,0.9942
1642,-2.7873,-0.0364,0.5638,-0.8259
1643,9.1024,1.8817,-0.143,-0.9897
1644,7.7387,0.9392,0.9927,-0.1206
1645,-1.6968,-3.2249,0.5585,0.8295
1646,-0.4081,-4.5205,0.1523,0.9883
1647,-7.2872,-5.8618,0.2377,0.9713
1648,0.4329,-4.8679,0.2641,-0.9645
1649,-1.6951,-2.7402,0.3861,0.9224
1650,-9.4851,-7.6338,0.9136,0.4067
1651,3.5477,4.9881,1.0,-0.009
1652,9.392,6.347,0.9879,0.1553
1653,-4.0151,-3.5898,0.5104,-0.86
1654,6.229,-5.4262,-0.663,0.7486
1655,-8.8991,-1.9041,0.5444,-0.8388
1656,-4.148,8.1553,-0.9417,-0.3365
1657,-0.0905,-0.4532,0.815,-0.5795
1658,-4.066,-2.6711,0.8944,-0.4473
1659,-6.679,3.5909,0.9984,0.0571
1660,-0.9382,5.9654,0.8898,0.4563
1661,0.9517,-1.3341,-0.0023,1.0
1662,3.512,0.3876,-0.4855,-0.8742
1663,-8.0624,4.438,0.7635,-0.6458
1664,3.9919,2.1485,-0.9685,0.249
1665,-1.4516,8.9933,-0.7825,-0.6227
1666,-2.2289,-8.6716,0.3769,0.9263
1667,2.2445,-5.9023,0.3385,-0.941
1668,-2.6955,-0.5147,0.979,-0.2038
1669,0.4859,6.4137,-0.1166,0.9932
1670,0.8247,-3.533,-0.9995,0.0325
1671,-2.6765,0.418,0.8572,0.5151
1672,-7.2576,6.293,-0.9318,-0.3631
1673,3.0647,-7.5692,-0.9998,-0.0175
1674,3.5841,-8.1841,0.6157,0.788
1675,9.0097,-8.1164,-0.9345,0.356
1676,-1.781,-1.3525,-0.5042,0.8636
1677,-6.689,-8.0406,-0.9906,-0.1367
1678,2.1844,-1.9133,-0.8586,-0.5126
1679,8.1576,-1.8909,0.9986,0.0534
1680,4.4216,8.9432,0.0691,-0.9976
1681,-3.5008,3.1292,-0.2303,-0.9731
1682,-0.1029,-7.1212,-0.6674,0.7447
1683,-1.8437,3.9655,0.9452,0.3265
1684,8.4615,-0.7897,0.031,-0.9995
1685,8.5429,7.1007,0.9606,-0.2779
1686,-5.395,7.21,0.0618,0.9981
1687,-5.4935,3.2568,-0.4457,0.8952
1688,7.2391,7.5825,0.404,0.9148
1689,-3.2454,-7.6187,-0.8854,-0.4648
1690,5.3694,-1.3136,0.5629,0.8265
1691,4.9395,-5.064,-0.6188,0.7855
1692,-0.9891,-0.4398,-0.3268,-0.9451
1693,-5.065,-5.3231,-0.9295,-0.3688
1694,5.4098,2.2064,-0.7562,0.6544
1695,-5.9621,-0.9455,-0.8771,0.4804
1696,-8.0797,2.6024,-0.9248,-0.3804
1697,2.2919,2.6529,0.9993,0.0368
1698,1.709,-1.2629,0.8808,0.4735
1699,-5.0117,-5.8167,0.7344,-0.6788
1700,-3.6544,1.8345,0.8826,0.47
1701,9.0025,1.3197,-0.2681,-0.9634
1702,-1.335,-5.7805,0.8764,-0.4815
1703,-1.7975,4.6131,-0.1296,0.9916
1704,-2.7516,-8.09,-0.6868,0.7269
1705,6.6802,-5.9,-0.9077,-0.4196
1706,-6.3605,4.5814,0.7363,-0.6767
1707,-9.4105,-8.9806,0.9341,-0.357
1708,-9.0061,-4.9697,-0.0655,-0.9979
1709,6.4016,-8.5903,0.8555,0.5178
1710,6.8183,6.7384,-0.4864,-0.8737
1711,2.7933,4.5696,-0.8453,0.5342
1712,4.5993,-5.438,-0.9831,0.1831
1713,-3.1654,0.9635,0.9527,0.3039
1714,-0.8969,-1.807,0.3619,0.9322
1715,-5.3683,6.3379,0.2518,-0.9678
1716,-2.6245,-3.5219,-0.9584,0.2853
1717,-1.3958,-9.5529,-0.3189,0.9478
1718,-8.0931,5.3748,-0.746,0.6659
1719,2.3412,-0.348,0.6099,-0.7925
1720,8.1816,-4.1173,-0.0063,-1.0
1721,8.1696,-5.7727,-0.1398,0.9902
1722,9.4283,-0.3887,0.7396,0.673
1723,-4.0651,-9.398,-0.0126,0.9999
1724,0.8742,5.7816,0.8786,-0.4776
1725,-5.3226,-4.0487,-0.8715,-0.4905
1726,1.7096,3.6019,-0.978,-0.2088
1727,-4.9285,-1.3626,-0.8221,-0.5693
1728,6.3384,4.8938,-0.6661,0.7458
1729,-2.3587,-8.2147,0.3512,-0.9363
1730,0.4686,-1.7948,-0.9893,-0.1458
1731,-5.4528,5.9059,0.7428,0.6695
1732,-4.4327,-3.6389,0.6888,0.7249
1733,-0.0108,-2.1552,-0.9733,-0.2295
1734,-8.5115,-5.3752,0.9216,-0.3881
1735,-6.2771,6.7006,-0.3585,0.9335
1736,8.0033,0.5253,0.6824,-0.7309
1737,-5.3506,9.3838,0.0884,-0.9961
1738,1.9081,-9.4002,0.0137,0.9999
1739,6.7082,3.239,0.974,0.2264
1740,-0.9857,-5.3122,0.8021,0.5971
1741,-4.9608,-3.5838,-0.1347,-0.9909
1742,6.3847,0.4244,0.311,0.9504
1743,-7.3173,-9.3563,-0.6903,0.7235
1744,-5.8273,1.7181,-0.9999,-0.0107
1745,3.7145,-2.8071,-0.1535,-0.9881
1746,2.1849,0.9159,0.7574,0.6529
1747,0.0542,3.5242,-0.8319,0.555
1748,2.757,-5.4177,-0.9956,0.0937
1749,-4.8776,-6.8156,-0.9673,-0.2537
1750,2.7369,6.2557,0.4164,-0.9092
1751,-5.4431,-2.6326,0.4725,0.8813
1752,8.5191,7.6016,0.3554,-0.9347
1753,3.1534,-9.0565,-0.3512,-0.9363
1754,-2.6349,3.5548,-0.939,-0.3439
1755,-9.1224,6.7438,-0.3118,-0.9501
1756,-0.0756,-5.7867,-0.8511,0.5251
1757,5.5095,-8.0569,0.6451,0.7641
1758,9.5311,-1.791,-0.5049,-0.8632
1759,8.9072,-5.4133,-0.988,-0.1544
1760,4.114,-3.5954,-0.6404,-0.768
1761,0.518,-4.462,-0.5252,0.851
1762,4.399,-0.9834,0.8336,-0.5523
